"contig_ID","av"
"Contig219_33534",48.712
"Contig219_33554",48.712
"Contig219_33573",48.712
"Contig219_33575",48.712
"Contig219_33584",48.712
"Contig219_33597",48.712
"Contig219_33667",48.712
"Contig219_33680",48.712
"Contig219_36526",48.712
"Contig219_36527",48.712
"Contig219_36543",48.712
"Contig219_36682",48.712
"Contig219_36710",48.712
"Contig219_36721",48.712
"Contig190_8928",40.5365
"Contig190_9346",40.5365
"Contig190_14727",40.5365
"Contig190_14729",40.5365
"Contig190_14735",40.5365
"Contig190_14767",40.5365
"Contig190_14793",40.5365
"Contig190_14799",40.5365
"Contig190_14821",40.5365
"Contig190_14826",40.5365
"Contig190_14833",40.5365
"Contig190_44984",40.5365
"Contig190_44999",40.5365
"Contig190_45029",40.5365
"Contig190_45048",40.5365
"Contig190_45049",40.5365
"Contig190_45054",40.5365
"Contig190_45125",40.5365
"Contig190_45126",40.5365
"Contig190_45222",40.5365
"Contig190_89885",40.5365
"Contig190_89900",40.5365
"Contig190_89974",40.5365
"Contig190_89989",40.5365
"Contig190_91731",40.5365
"Contig190_99956",40.5365
"Contig190_99989",40.5365
"Contig190_100046",40.5365
"Contig190_100069",40.5365
"Contig190_100076",40.5365
"Contig190_100112",40.5365
"Contig190_125237",40.5365
"Contig190_125285",40.5365
"Contig190_125304",40.5365
"Contig190_125307",40.5365
"Contig190_125367",40.5365
"Contig190_125395",40.5365
"Contig190_125402",40.5365
"Contig190_125439",40.5365
"Contig190_139406",40.5365
"Contig190_139454",40.5365
"Contig190_139466",40.5365
"Contig190_139539",40.5365
"Contig190_139540",40.5365
"Contig190_139569",40.5365
"Contig190_139571",40.5365
"Contig1698_65430",33.9058959389275
"Contig1698_65439",33.9058959389275
"Contig1698_65512",33.9058959389275
"Contig1698_65527",33.9058959389275
"Contig1698_77138",33.9058959389275
"Contig1698_93468",33.9058959389275
"Contig1698_93500",33.9058959389275
"Contig1698_93501",33.9058959389275
"Contig1698_93503",33.9058959389275
"Contig1698_93504",33.9058959389275
"Contig1698_104567",33.9058959389275
"Contig1698_104603",33.9058959389275
"Contig1698_104608",33.9058959389275
"Contig1698_104621",33.9058959389275
"Contig1698_104628",33.9058959389275
"Contig1698_104644",33.9058959389275
"Contig1698_104650",33.9058959389275
"Contig1698_104683",33.9058959389275
"Contig1698_104698",33.9058959389275
"Contig1698_104718",33.9058959389275
"Contig18230_16506",48.712
"Contig18230_16507",48.712
"Contig18230_16529",48.712
"Contig18230_16538",48.712
"Contig18230_16612",48.712
"Contig18230_16615",48.712
"Contig18230_18781",48.712
"Contig18230_18792",48.712
"Contig18230_18871",48.712
"Contig18230_18886",48.712
"Contig18230_18902",48.712
"Contig18230_18965",48.712
"Contig18230_18998",48.712
"Contig18230_19008",48.712
"Contig165_185895",38.94
"Contig165_185912",38.94
"Contig165_185928",38.94
"Contig165_185963",38.94
"Contig165_185991",38.94
"Contig165_217963",38.94
"Contig165_217973",38.94
"Contig165_217987",38.94
"Contig165_217991",38.94
"Contig165_218131",38.94
"Contig165_218145",38.94
"Contig165_238665",38.94
"Contig165_238784",38.94
"Contig165_238823",38.94
"Contig152397_10989",34.1835
"Contig152397_10990",34.1835
"Contig152397_11013",34.1835
"Contig152397_11027",34.1835
"Contig152397_11058",34.1835
"Contig152397_11068",34.1835
"Contig152397_11090",34.1835
"Contig152397_11096",34.1835
"Contig152397_11171",34.1835
"Contig152397_11248",34.1835
"Contig152397_11250",34.1835
"Contig152397_14759",34.1835
"Contig152397_14806",34.1835
"Contig152397_14843",34.1835
"Contig152397_14906",34.1835
"Contig152397_14960",34.1835
"Contig152397_14987",34.1835
"Contig153237_707",55.2365
"Contig153237_747",55.2365
"Contig153237_754",55.2365
"Contig153237_758",55.2365
"Contig153237_767",55.2365
"Contig153237_775",55.2365
"Contig153237_795",55.2365
"Contig153237_861",55.2365
"Contig153237_880",55.2365
"Contig1427_34783",46.449
"Contig1427_34786",46.449
"Contig1427_34821",46.449
"Contig1427_34830",46.449
"Contig1427_34850",46.449
"Contig1427_34857",46.449
"Contig1427_34869",46.449
"Contig1427_34923",46.449
"Contig1427_34975",46.449
"Contig1427_67221",46.449
"Contig1427_67240",46.449
"Contig1427_67258",46.449
"Contig1427_67302",46.449
"Contig1427_67306",46.449
"Contig1427_67317",46.449
"Contig1427_67323",46.449
"Contig1427_67348",46.449
"Contig1427_67356",46.449
"Contig1427_67404",46.449
"Contig1427_67414",46.449
"Contig1427_67430",46.449
"Contig1427_90867",46.449
"Contig1427_91169",46.449
"Contig1427_91174",46.449
"Contig1427_102807",46.449
"Contig1427_102833",46.449
"Contig1427_107813",46.449
"Contig1427_107871",46.449
"Contig1427_107892",46.449
"Contig1439_1042",41.491
"Contig1439_1061",41.491
"Contig1439_36117",41.491
"Contig1439_36262",41.491
"Contig1439_62727",41.491
"Contig1467_24882",46.1125
"Contig1467_24890",46.1125
"Contig1467_24902",46.1125
"Contig1467_24907",46.1125
"Contig1467_24955",46.1125
"Contig1467_24987",46.1125
"Contig1467_24999",46.1125
"Contig1467_27929",46.1125
"Contig1467_27966",46.1125
"Contig1467_28005",46.1125
"Contig1467_28132",46.1125
"Contig1467_28152",46.1125
"Contig1467_28153",46.1125
"Contig1467_28217",46.1125
"Contig1467_28249",46.1125
"Contig1467_46972",46.1125
"Contig1467_55299",46.1125
"Contig1467_55307",46.1125
"Contig1467_55319",46.1125
"Contig1186_13788",53.8045
"Contig1186_14213",53.8045
"Contig1186_14219",53.8045
"Contig1186_14247",53.8045
"Contig1186_46139",53.8045
"Contig1186_46164",53.8045
"Contig1186_46165",53.8045
"Contig1186_46179",53.8045
"Contig1186_46242",53.8045
"Contig1186_46247",53.8045
"Contig1186_46256",53.8045
"Contig1186_46267",53.8045
"Contig1186_46272",53.8045
"Contig1186_46284",53.8045
"Contig1186_47386",53.8045
"Contig1186_47387",53.8045
"Contig1186_47396",53.8045
"Contig1186_47448",53.8045
"Contig1186_47504",53.8045
"Contig1186_47533",53.8045
"Contig1186_47554",53.8045
"Contig1186_47594",53.8045
"Contig1186_47596",53.8045
"Contig1186_47605",53.8045
"Contig1186_83652",53.8045
"Contig1186_83658",53.8045
"Contig1186_83665",53.8045
"Contig1186_83731",53.8045
"Contig1186_83736",53.8045
"Contig1186_83756",53.8045
"Contig1186_83809",53.8045
"Contig1280_42225",37.397
"Contig1280_42272",37.397
"Contig1280_68229",37.397
"Contig1280_68258",37.397
"Contig1280_70007",37.397
"Contig1280_70111",37.397
"Contig1280_70120",37.397
"Contig1280_70148",37.397
"Contig1280_70205",37.397
"Contig1280_70235",37.397
"Contig1280_75683",37.397
"Contig1280_128706",37.397
"Contig1280_128764",37.397
"Contig1280_128772",37.397
"Contig1280_128777",37.397
"Contig1280_128814",37.397
"Contig1280_128831",37.397
"Contig1280_128852",37.397
"Contig1280_128870",37.397
"Contig1280_128901",37.397
"Contig1280_128903",37.397
"Contig1280_128906",37.397
"Contig1280_128912",37.397
"Contig1280_128913",37.397
"Contig1280_128928",37.397
"Contig1280_128959",37.397
"Contig1280_128964",37.397
"Contig121582_6818",34.1835
"Contig121582_6824",34.1835
"Contig121582_6841",34.1835
"Contig121582_6853",34.1835
"Contig121582_6878",34.1835
"Contig121582_6887",34.1835
"Contig121582_6896",34.1835
"Contig121582_6915",34.1835
"Contig121582_6916",34.1835
"Contig121582_6918",34.1835
"Contig121582_6940",34.1835
"Contig121582_22960",34.1835
"Contig121582_22996",34.1835
"Contig121582_23021",34.1835
"Contig121582_23022",34.1835
"Contig121582_23032",34.1835
"Contig121582_23077",34.1835
"Contig121582_23092",34.1835
"Contig121582_28588",34.1835
"Contig121582_28644",34.1835
"Contig121582_28650",34.1835
"Contig121582_28651",34.1835
"Contig121582_28652",34.1835
"Contig121582_28653",34.1835
"Contig121582_28660",34.1835
"Contig121582_39175",34.1835
"Contig100209_6142",29.627
"Contig100209_6149",29.627
"Contig100209_6165",29.627
"Contig100209_6271",29.627
"Contig100209_6275",29.627
"Contig100209_6276",29.627
"Contig100209_6282",29.627
"Contig100209_14016",29.627
"Contig100209_14039",29.627
"Contig100209_14094",29.627
"Contig100209_14108",29.627
"Contig100209_14127",29.627
"Contig100209_14180",29.627
"Contig100209_14204",29.627
"Contig101702_203",40.8545
"Contig101702_226",40.8545
"Contig101702_277",40.8545
"Contig101702_284",40.8545
"Contig101702_11453",40.8545
"Contig101702_12032",40.8545
"Contig101702_12048",40.8545
"Contig101702_13262",40.8545
"Contig101702_13281",40.8545
"Contig101702_13380",40.8545
"Contig101702_13393",40.8545
"Contig101702_26598",40.8545
"Contig101702_26603",40.8545
"Contig101702_26611",40.8545
"Contig9575_3165",29.627
"Contig9575_3179",29.627
"Contig9575_3216",29.627
"Contig9575_3221",29.627
"Contig9575_3226",29.627
"Contig9575_3255",29.627
"Contig9575_3279",29.627
"Contig9575_3350",29.627
"Contig9575_3363",29.627
"Contig9575_3367",29.627
"Contig9575_3377",29.627
"Contig9575_3395",29.627
"Contig9575_15941",29.627
"Contig9575_15954",29.627
"Contig9575_15974",29.627
"Contig9575_16016",29.627
"Contig9575_16022",29.627
"Contig9575_16061",29.627
"Contig9575_16082",29.627
"Contig9575_16084",29.627
"Contig86606_6558",46.1125
"Contig86606_6570",46.1125
"Contig86606_6656",46.1125
"Contig86606_6670",46.1125
"Contig86606_6756",46.1125
"Contig86606_9303",46.1125
"Contig87216_4831",34.1835
"Contig87216_4887",34.1835
"Contig87216_4926",34.1835
"Contig87216_4945",34.1835
"Contig87216_4951",34.1835
"Contig87216_4953",34.1835
"Contig87216_11711",34.1835
"Contig87216_11738",34.1835
"Contig87216_11764",34.1835
"Contig87216_11802",34.1835
"Contig79906_15219",55.2365
"Contig79906_15233",55.2365
"Contig79906_15252",55.2365
"Contig79906_24000",55.2365
"Contig79906_24025",55.2365
"Contig79906_24037",55.2365
"Contig79906_24053",55.2365
"Contig79906_24083",55.2365
"Contig79954_3890",53.8045
"Contig79954_3911",53.8045
"Contig79954_3920",53.8045
"Contig79954_3923",53.8045
"Contig79954_3940",53.8045
"Contig79954_3953",53.8045
"Contig79954_4425",53.8045
"Contig79954_4517",53.8045
"Contig79954_4522",53.8045
"Contig79954_4557",53.8045
"Contig79954_4660",53.8045
"Contig79954_4679",53.8045
"Contig79954_4682",53.8045
"Contig79954_13894",53.8045
"Contig79954_13912",53.8045
"Contig79954_13920",53.8045
"Contig79954_13935",53.8045
"Contig74536_12558",53.8045
"Contig74536_12573",53.8045
"Contig74536_12604",53.8045
"Contig74536_12606",53.8045
"Contig74536_15615",53.8045
"Contig74536_15695",53.8045
"Contig74536_15735",53.8045
"Contig76755_20121",55.2365
"Contig76755_20149",55.2365
"Contig76755_20164",55.2365
"Contig76755_20186",55.2365
"Contig76755_20232",55.2365
"Contig76755_20241",55.2365
"Contig76755_20282",55.2365
"Contig76755_20295",55.2365
"Contig76755_20296",55.2365
"Contig76755_20299",55.2365
"Contig76755_35269",55.2365
"Contig76755_35282",55.2365
"Contig76755_35299",55.2365
"Contig76755_35302",55.2365
"Contig76755_35303",55.2365
"Contig76755_35323",55.2365
"Contig76755_35359",55.2365
"Contig76755_35360",55.2365
"Contig76755_35386",55.2365
"Contig76755_35436",55.2365
"Contig76755_35442",55.2365
"Contig76755_35455",55.2365
"Contig76755_35456",55.2365
"Contig76755_35474",55.2365
"Contig7172_8431",33.904
"Contig7172_8489",33.904
"Contig7172_8503",33.904
"Contig7172_8505",33.904
"Contig7172_8507",33.904
"Contig7172_8552",33.904
"Contig7172_8577",33.904
"Contig7172_8613",33.904
"Contig7172_8645",33.904
"Contig7172_8655",33.904
"Contig7172_8658",33.904
"Contig7172_8684",33.904
"Contig7172_8698",33.904
"Contig7172_8712",33.904
"Contig7172_8762",33.904
"Contig7172_8796",33.904
"Contig7172_8800",33.904
"Contig7172_8807",33.904
"Contig7172_8902",33.904
"Contig65875_41982",53.8045
"Contig65875_41987",53.8045
"Contig65875_41989",53.8045
"Contig65875_42008",53.8045
"Contig65875_42017",53.8045
"Contig65875_42021",53.8045
"Contig65875_42052",53.8045
"Contig65875_42053",53.8045
"Contig65875_42065",53.8045
"Contig65875_42068",53.8045
"Contig65875_42070",53.8045
"Contig65875_42072",53.8045
"Contig65875_42093",53.8045
"Contig65875_42095",53.8045
"Contig65875_42126",53.8045
"Contig65875_42152",53.8045
"Contig65875_42536",53.8045
"Contig65875_42541",53.8045
"Contig65875_42544",53.8045
"Contig65875_42547",53.8045
"Contig65875_42578",53.8045
"Contig65875_42580",53.8045
"Contig65875_42581",53.8045
"Contig65875_42606",53.8045
"Contig65875_42610",53.8045
"Contig65875_42651",53.8045
"Contig65875_51454",53.8045
"Contig65875_51469",53.8045
"Contig65875_51471",53.8045
"Contig65875_51477",53.8045
"Contig65875_51486",53.8045
"Contig65875_51508",53.8045
"Contig65875_51549",53.8045
"Contig65875_51566",53.8045
"Contig65875_51575",53.8045
"Contig65875_51577",53.8045
"Contig65875_51578",53.8045
"Contig65875_51630",53.8045
"Contig65875_51636",53.8045
"Contig65875_51637",53.8045
"Contig65875_51641",53.8045
"Contig65875_51650",53.8045
"Contig65875_51656",53.8045
"Contig65875_51666",53.8045
"Contig65875_51686",53.8045
"Contig65875_54711",53.8045
"Contig65875_54760",53.8045
"Contig65875_54855",53.8045
"Contig65875_54926",53.8045
"Contig68408_8841",29.627
"Contig68408_8854",29.627
"Contig68408_8874",29.627
"Contig68408_8875",29.627
"Contig68408_8877",29.627
"Contig68408_8878",29.627
"Contig68408_8881",29.627
"Contig68408_8894",29.627
"Contig68408_8919",29.627
"Contig68408_8932",29.627
"Contig68408_8936",29.627
"Contig68408_8977",29.627
"Contig68408_8996",29.627
"Contig68408_9013",29.627
"Contig68408_9061",29.627
"Contig68408_26302",29.627
"Contig68408_26387",29.627
"Contig68408_26422",29.627
"Contig68408_26430",29.627
"Contig68408_43220",29.627
"Contig68408_43229",29.627
"Contig68408_43241",29.627
"Contig68408_43277",29.627
"Contig68408_43304",29.627
"Contig68408_43306",29.627
"Contig68408_43323",29.627
"Contig68408_43325",29.627
"Contig68408_43330",29.627
"Contig68408_43331",29.627
"Contig68408_43365",29.627
"Contig68408_43367",29.627
"Contig68408_43401",29.627
"Contig68408_43406",29.627
"Contig68408_43411",29.627
"Contig68408_43412",29.627
"Contig68408_43413",29.627
"Contig68408_43445",29.627
"Contig68451_66975",32.9869245701608
"Contig68451_67038",32.9869245701608
"Contig68451_84855",32.9869245701608
"Contig68451_84894",32.9869245701608
"Contig68451_84903",32.9869245701608
"Contig68451_84912",32.9869245701608
"Contig68451_84940",32.9869245701608
"Contig68451_84976",32.9869245701608
"Contig68451_100506",32.9869245701608
"Contig68451_100523",32.9869245701608
"Contig68451_100552",32.9869245701608
"Contig68451_100633",32.9869245701608
"Contig68451_100658",32.9869245701608
"Contig68451_100669",32.9869245701608
"Contig68451_100675",32.9869245701608
"Contig68451_100706",32.9869245701608
"Contig68451_101878",32.9869245701608
"Contig68451_101882",32.9869245701608
"Contig68451_101935",32.9869245701608
"Contig68451_101951",32.9869245701608
"Contig6485_1274",42.646
"Contig6485_1295",42.646
"Contig6485_1301",42.646
"Contig6485_1378",42.646
"Contig6485_12441",42.646
"Contig6485_12455",42.646
"Contig6485_12471",42.646
"Contig6485_12556",42.646
"Contig6485_12632",42.646
"Contig6485_12640",42.646
"Contig64672_2360",34.1835
"Contig64672_2377",34.1835
"Contig64672_2378",34.1835
"Contig64672_2384",34.1835
"Contig64672_2424",34.1835
"Contig64672_2486",34.1835
"Contig64672_2514",34.1835
"Contig64672_2561",34.1835
"Contig64672_2572",34.1835
"Contig64672_2579",34.1835
"Contig64672_2615",34.1835
"Contig64672_2652",34.1835
"Contig64672_8137",34.1835
"Contig64672_8145",34.1835
"Contig64672_8169",34.1835
"Contig64672_8219",34.1835
"Contig64672_8220",34.1835
"Contig64672_8222",34.1835
"Contig64672_8242",34.1835
"Contig64672_8268",34.1835
"Contig64672_8335",34.1835
"Contig64672_8336",34.1835
"Contig64672_8378",34.1835
"Contig64672_8388",34.1835
"Contig6134_28231",33.624
"Contig6134_58354",33.624
"Contig6134_58451",33.624
"Contig6134_58458",33.624
"Contig6134_58503",33.624
"Contig6134_58522",33.624
"Contig6134_58559",33.624
"Contig6134_61694",33.624
"Contig6134_61703",33.624
"Contig6134_61721",33.624
"Contig6134_61725",33.624
"Contig6134_61741",33.624
"Contig6134_61766",33.624
"Contig6134_61773",33.624
"Contig6134_61844",33.624
"Contig6134_61877",33.624
"Contig6134_61883",33.624
"Contig6134_61904",33.624
"Contig6134_61911",33.624
"Contig6134_61927",33.624
"Contig59002_1756",45.824
"Contig59002_1776",45.824
"Contig59002_1790",45.824
"Contig59002_1804",45.824
"Contig59002_1855",45.824
"Contig59002_10574",45.824
"Contig59002_10596",45.824
"Contig56789_17352",42.646
"Contig56789_17358",42.646
"Contig56789_17397",42.646
"Contig56789_17403",42.646
"Contig56789_17436",42.646
"Contig56789_17449",42.646
"Contig56789_17457",42.646
"Contig56789_17466",42.646
"Contig56789_31003",42.646
"Contig56789_31010",42.646
"Contig56789_31019",42.646
"Contig56789_31020",42.646
"Contig56789_31038",42.646
"Contig56789_31047",42.646
"Contig56789_31051",42.646
"Contig56789_31108",42.646
"Contig56789_31120",42.646
"Contig56789_56860",42.646
"Contig56789_56865",42.646
"Contig56789_56889",42.646
"Contig56789_56891",42.646
"Contig56789_56907",42.646
"Contig56789_56939",42.646
"Contig56789_56968",42.646
"Contig56789_56970",42.646
"Contig56789_56976",42.646
"Contig56789_56977",42.646
"Contig58020_908",40.8545
"Contig58020_15415",40.8545
"Contig58020_15423",40.8545
"Contig58020_15449",40.8545
"Contig58020_18950",40.8545
"Contig58020_19020",40.8545
"Contig58020_19021",40.8545
"Contig58020_19048",40.8545
"Contig58020_19055",40.8545
"Contig58020_19060",40.8545
"Contig58020_19106",40.8545
"Contig58020_19186",40.8545
"Contig5445_3928",2.668
"Contig5445_3985",2.668
"Contig5445_4062",2.668
"Contig5445_4065",2.668
"Contig5445_4084",2.668
"Contig5445_4089",2.668
"Contig5445_4135",2.668
"Contig54529_11483",43.512
"Contig54529_11486",43.512
"Contig54529_11567",43.512
"Contig54529_11573",43.512
"Contig54529_11584",43.512
"Contig54529_20236",43.512
"Contig54529_20240",43.512
"Contig54529_20284",43.512
"Contig52635_6805",43.512
"Contig52635_6822",43.512
"Contig52635_6862",43.512
"Contig53332_3931",46.449
"Contig53332_3943",46.449
"Contig53332_3950",46.449
"Contig53332_4015",46.449
"Contig53332_4020",46.449
"Contig53332_4028",46.449
"Contig53332_4108",46.449
"Contig53332_4132",46.449
"Contig53332_4141",46.449
"Contig53332_4145",46.449
"Contig53332_5898",46.449
"Contig53332_5929",46.449
"Contig53332_5945",46.449
"Contig53332_5953",46.449
"Contig53332_5960",46.449
"Contig53332_5969",46.449
"Contig53332_5970",46.449
"Contig53332_6004",46.449
"Contig53332_6009",46.449
"Contig53332_6019",46.449
"Contig53332_6025",46.449
"Contig53332_61534",46.449
"Contig53332_61611",46.449
"Contig53332_61612",46.449
"Contig53332_61675",46.449
"Contig54047_3706",28.202
"Contig54047_3708",28.202
"Contig54047_3709",28.202
"Contig54047_3723",28.202
"Contig54047_3794",28.202
"Contig54047_3811",28.202
"Contig54047_3850",28.202
"Contig54047_3879",28.202
"Contig54047_3921",28.202
"Contig5108_2682",48.712
"Contig5108_2727",48.712
"Contig5108_2872",48.712
"Contig5108_2910",48.712
"Contig5108_2989",48.712
"Contig5108_2990",48.712
"Contig5155_43086",40.5365
"Contig5155_43103",40.5365
"Contig5155_43125",40.5365
"Contig5155_43140",40.5365
"Contig5155_46487",40.5365
"Contig5155_46497",40.5365
"Contig5155_50018",40.5365
"Contig5155_50107",40.5365
"Contig5155_50129",40.5365
"Contig50946_10892",55.2365
"Contig50946_10916",55.2365
"Contig50946_10956",55.2365
"Contig50946_10957",55.2365
"Contig50946_10968",55.2365
"Contig50946_10985",55.2365
"Contig50946_17143",55.2365
"Contig50946_17164",55.2365
"Contig50946_17238",55.2365
"Contig50946_17241",55.2365
"Contig50946_17251",55.2365
"Contig50946_17358",55.2365
"Contig50946_17371",55.2365
"Contig50946_17374",55.2365
"Contig50946_17381",55.2365
"Contig50946_29770",55.2365
"Contig50946_29781",55.2365
"Contig50946_29829",55.2365
"Contig50946_29933",55.2365
"Contig50946_29948",55.2365
"Contig50990_18263",8.307
"Contig50990_18270",8.307
"Contig50990_18288",8.307
"Contig50990_18319",8.307
"Contig50990_18320",8.307
"Contig50990_18325",8.307
"Contig50990_18342",8.307
"Contig50990_18382",8.307
"Contig50990_18433",8.307
"Contig51549_54327",56.6905
"Contig51549_54351",56.6905
"Contig51549_54373",56.6905
"Contig51549_54377",56.6905
"Contig51549_54385",56.6905
"Contig51549_54393",56.6905
"Contig51549_54396",56.6905
"Contig51549_54413",56.6905
"Contig51549_54415",56.6905
"Contig51549_54422",56.6905
"Contig51549_54433",56.6905
"Contig51549_54454",56.6905
"Contig51549_54456",56.6905
"Contig51549_54457",56.6905
"Contig51549_54465",56.6905
"Contig51549_54480",56.6905
"Contig51549_54513",56.6905
"Contig51549_54521",56.6905
"Contig51549_64624",56.6905
"Contig51549_64628",56.6905
"Contig51549_64687",56.6905
"Contig51549_64697",56.6905
"Contig51549_64772",56.6905
"Contig5008_6861",29.627
"Contig5008_11713",29.627
"Contig5008_11731",29.627
"Contig5008_11734",29.627
"Contig5008_11789",29.627
"Contig5008_11848",29.627
"Contig5008_11914",29.627
"Contig5008_25222",29.627
"Contig5008_25224",29.627
"Contig5008_25231",29.627
"Contig5008_25234",29.627
"Contig5008_25256",29.627
"Contig5008_25322",29.627
"Contig5008_25350",29.627
"Contig5008_25373",29.627
"Contig5008_25384",29.627
"Contig48703_28769",55.2365
"Contig48703_28797",55.2365
"Contig48703_28809",55.2365
"Contig48703_28902",55.2365
"Contig48703_28914",55.2365
"Contig48703_28948",55.2365
"Contig48703_32904",55.2365
"Contig48703_32928",55.2365
"Contig48703_32939",55.2365
"Contig48703_33038",55.2365
"Contig48703_33083",55.2365
"Contig48703_44755",55.2365
"Contig48703_44826",55.2365
"Contig48703_44867",55.2365
"Contig48703_44868",55.2365
"Contig48703_44881",55.2365
"Contig48703_44896",55.2365
"Contig48703_44898",55.2365
"Contig49325_15668",52.961
"Contig49325_15692",52.961
"Contig47052_61133",40.5365
"Contig47052_61149",40.5365
"Contig47052_61182",40.5365
"Contig47052_61208",40.5365
"Contig47052_61220",40.5365
"Contig47052_61247",40.5365
"Contig47052_82171",40.5365
"Contig45396_64134",42.646
"Contig45396_64142",42.646
"Contig45396_64183",42.646
"Contig45396_69605",42.646
"Contig45396_69664",42.646
"Contig45396_69669",42.646
"Contig45396_69725",42.646
"Contig45396_69744",42.646
"Contig45396_69759",42.646
"Contig45396_69808",42.646
"Contig45396_77437",42.646
"Contig45396_77449",42.646
"Contig45396_77466",42.646
"Contig45396_77486",42.646
"Contig45396_77519",42.646
"Contig45396_77545",42.646
"Contig45396_77557",42.646
"Contig45781_701",48.712
"Contig45781_721",48.712
"Contig45781_742",48.712
"Contig45781_873",48.712
"Contig45781_875",48.712
"Contig45781_971",48.712
"Contig45781_976",48.712
"Contig45781_18924",48.712
"Contig45781_19055",48.712
"Contig45781_26466",48.712
"Contig43754_35210",48.712
"Contig43754_35245",48.712
"Contig43754_71645",48.712
"Contig43754_71796",48.712
"Contig43754_71829",48.712
"Contig44209_5725",46.1125
"Contig44209_5845",46.1125
"Contig44209_34490",46.1125
"Contig44209_34509",46.1125
"Contig44209_34519",46.1125
"Contig44209_34534",46.1125
"Contig44209_34562",46.1125
"Contig44209_34595",46.1125
"Contig44209_34629",46.1125
"Contig44209_34631",46.1125
"Contig44209_34790",46.1125
"Contig44209_34815",46.1125
"Contig44209_42614",46.1125
"Contig44209_42658",46.1125
"Contig44209_42721",46.1125
"Contig44209_42792",46.1125
"Contig44209_42819",46.1125
"Contig44209_65023",46.1125
"Contig44209_65053",46.1125
"Contig44209_65058",46.1125
"Contig44209_65097",46.1125
"Contig44209_65101",46.1125
"Contig44209_69827",46.1125
"Contig44209_69834",46.1125
"Contig44209_69899",46.1125
"Contig44378_6953",46.1125
"Contig44378_6993",46.1125
"Contig44378_7017",46.1125
"Contig44378_7140",46.1125
"Contig44378_7165",46.1125
"Contig44378_7221",46.1125
"Contig44378_7253",46.1125
"Contig44378_7300",46.1125
"Contig44378_40538",46.1125
"Contig44378_40554",46.1125
"Contig44378_40565",46.1125
"Contig44378_40597",46.1125
"Contig44378_40624",46.1125
"Contig44378_40647",46.1125
"Contig44378_40672",46.1125
"Contig44378_40684",46.1125
"Contig44378_40705",46.1125
"Contig44378_40711",46.1125
"Contig44378_40724",46.1125
"Contig44378_40728",46.1125
"Contig44378_40739",46.1125
"Contig44378_70493",46.1125
"Contig44378_70510",46.1125
"Contig44378_70512",46.1125
"Contig44378_70519",46.1125
"Contig44378_70520",46.1125
"Contig44378_70522",46.1125
"Contig44378_70571",46.1125
"Contig42435_42353",0
"Contig42435_42368",0
"Contig42435_42376",0
"Contig42435_42410",0
"Contig42435_42419",0
"Contig42435_42517",0
"Contig42435_83127",0
"Contig42435_83179",0
"Contig42435_83183",0
"Contig42435_83207",0
"Contig42671_20801",1.276
"Contig42671_38099",1.276
"Contig42671_38158",1.276
"Contig42671_58406",1.276
"Contig42671_58566",1.276
"Contig40218_2120",40.5365
"Contig40218_2191",40.5365
"Contig40218_2227",40.5365
"Contig40218_2248",40.5365
"Contig40218_2272",40.5365
"Contig40218_52742",40.5365
"Contig40218_52899",40.5365
"Contig40218_52935",40.5365
"Contig40218_52987",40.5365
"Contig40691_8388",49.0475
"Contig40691_8407",49.0475
"Contig40691_8454",49.0475
"Contig40691_8489",49.0475
"Contig40691_63830",49.0475
"Contig40691_63853",49.0475
"Contig40691_63874",49.0475
"Contig40691_63965",49.0475
"Contig40691_63973",49.0475
"Contig38819_37747",41.491
"Contig38819_37819",41.491
"Contig38819_37820",41.491
"Contig38819_37821",41.491
"Contig38819_37876",41.491
"Contig38819_37885",41.491
"Contig38819_61985",41.491
"Contig38819_71115",41.491
"Contig38819_71121",41.491
"Contig38819_71176",41.491
"Contig38836_39185",43.801
"Contig38836_39348",43.801
"Contig38836_39367",43.801
"Contig38836_123804",43.801
"Contig38836_123829",43.801
"Contig38836_123845",43.801
"Contig38836_123866",43.801
"Contig38836_123885",43.801
"Contig38836_123886",43.801
"Contig38836_123911",43.801
"Contig38146_8237",0
"Contig3131_37940",41.8255291254043
"Contig3131_37953",41.8255291254043
"Contig3131_37958",41.8255291254043
"Contig3131_37969",41.8255291254043
"Contig3131_37989",41.8255291254043
"Contig3131_38038",41.8255291254043
"Contig3131_38094",41.8255291254043
"Contig223392_267",52.961
"Contig223392_300",52.961
"Contig223392_324",52.961
"Contig223392_379",52.961
"Contig223392_380",52.961
"Contig223392_381",52.961
"Contig223392_386",52.961
"Contig223392_390",52.961
"Contig228058_19904",37.397
"Contig228058_19913",37.397
"Contig228058_19979",37.397
"Contig228058_20028",37.397
"Contig262924_1312",46.1125
"Contig262924_1322",46.1125
"Contig262924_1325",46.1125
"Contig262924_1357",46.1125
"Contig262924_1366",46.1125
"Contig1818_5615",50.532
"Contig1818_5751",50.532
"Contig1818_26179",50.532
"Contig1818_26196",50.532
"Contig1818_26303",50.532
"Contig1818_26330",50.532
"Contig1818_60790",50.532
"Contig1818_60822",50.532
"Contig1818_60831",50.532
"Contig1818_60899",50.532
"Contig1818_60917",50.532
"Contig1818_60945",50.532
"Contig1818_60949",50.532
"Contig1818_60956",50.532
"Contig180185_7796",28.202
"Contig180185_7832",28.202
"Contig180185_7841",28.202
"Contig180185_7846",28.202
"Contig180185_7895",28.202
"Contig180185_7902",28.202
